1980
60007 140013 0.247989 0.000000
70008 140013 0.338789 0.000000
130014 80007 0.333580 0.000000
80009 140013 0.544708 0.000000
130014 90008 0.530675 0.000000
130014 100009 1.105555 0.000000
90010 140013 1.133232 0.000000
130014 110010 2.563312 0.000000
100011 140013 2.669945 0.000000
10002 150014 0.035806 0.000000
140015 20001 0.037437 0.000000
140015 30002 0.047128 0.000000
20003 150014 0.049218 0.000000
140015 40003 0.089812 0.000000
30004 150014 0.092914 0.000000
140015 50004 0.103283 0.000000
40005 150014 0.105687 0.000000
50006 150014 0.111237 0.000000
140015 60005 0.108641 0.000000
60007 150014 0.176813 0.000000
140015 70006 0.175219 0.000000
140015 80007 0.224542 0.000000
70008 150014 0.228692 0.000000
140015 90008 0.331195 0.000000
80009 150014 0.341118 0.000000
90010 150014 0.626713 0.000000
140015 100009 0.610554 0.000000
100011 150014 1.197350 0.000000
140015 110010 1.154353 0.000000
110012 150014 3.006152 0.000000
140015 120011 2.835071 0.000000
150016 20001 0.027790 0.000000
10002 160015 0.027072 0.000000
20003 160015 0.037129 0.000000
150016 30002 0.038293 0.000000
30004 160015 0.066319 0.000000
150016 40003 0.063784 0.000000
40005 160015 0.077589 0.000000
150016 50004 0.077068 0.000000
150016 60005 0.077173 0.000000
50006 160015 0.077743 0.000000
60007 160015 0.118760 0.000000
150016 70006 0.119692 0.000000
150016 80007 0.147862 0.000000
70008 160015 0.147968 0.000000
150016 90008 0.206825 0.000000
80009 160015 0.208984 0.000000
150016 100009 0.350795 0.000000
90010 160015 0.353170 0.000000
150016 110010 0.584034 0.000000
100011 160015 0.591940 0.000000
150016 120011 1.181731 0.000000
110012 160015 1.218479 0.000000
150016 130012 3.012335 0.000000
120013 160015 3.162792 0.000000
10002 170016 0.024425 0.000000
160017 20001 0.024462 0.000000
160017 30002 0.036035 0.000000
20003 170016 0.035534 0.000000
160017 40003 0.054821 0.000000
30004 170016 0.058283 0.000000
40005 170016 0.064709 0.000000
160017 50004 0.064231 0.000000
50006 170016 0.064963 0.000000
160017 60005 0.063992 0.000000
60007 170016 0.096010 0.000000
160017 70006 0.095836 0.000000
70008 170016 0.115176 0.000000
160017 80007 0.114179 0.000000
160017 90008 0.152803 0.000000
80009 170016 0.156042 0.000000
90010 170016 0.247229 0.000000
160017 100009 0.242932 0.000000
100011 170016 0.373550 0.000000
160017 110010 0.365676 0.000000
110012 170016 0.675394 0.000000
160017 120011 0.650324 0.000000
160017 130012 1.350100 0.000000
120013 170016 1.420417 0.000000
130014 170016 3.240732 0.000000
160017 140013 3.084850 0.000000
170018 20001 0.019449 0.000000
10002 180017 0.019337 0.000000
170018 30002 0.026772 0.000000
20003 180017 0.026340 0.000000
170018 40003 0.045591 0.000000
30004 180017 0.046018 0.000000
170018 50004 0.045976 0.000000
40005 180017 0.047832 0.000000
50006 180017 0.048597 0.000000
170018 60005 0.048371 0.000000
170018 70006 0.069205 0.000000
60007 180017 0.068750 0.000000
170018 80007 0.080013 0.000000
70008 180017 0.080165 0.000000
170018 90008 0.103197 0.000000
80009 180017 0.104584 0.000000
170018 100009 0.156135 0.000000
90010 180017 0.157745 0.000000
100011 180017 0.220753 0.000000
170018 110010 0.217869 0.000000
110012 180017 0.360777 0.000000
170018 120011 0.351944 0.000000
120013 180017 0.658634 0.000000
170018 130012 0.637014 0.000000
130014 180017 1.213000 0.000000
170018 140013 1.179781 0.000000
140015 180017 3.253026 0.000000
170018 150014 3.124449 0.000000
180019 20001 0.014138 0.000000
10002 190018 0.013914 0.000000
20003 190018 0.018828 0.000000
180019 30002 0.019275 0.000000
180019 40003 0.033279 0.000000
30004 190018 0.033115 0.000000
40005 190018 0.032767 0.000000
180019 50004 0.032190 0.000000
50006 190018 0.030666 0.000000
180019 60005 0.030081 0.000000
180019 70006 0.048243 0.000000
60007 190018 0.046705 0.000000
180019 80007 0.052350 0.000000
70008 190018 0.051771 0.000000
80009 190018 0.065763 0.000000
180019 90008 0.065614 0.000000
180019 100009 0.095636 0.000000
90010 190018 0.095485 0.000000
100011 190018 0.125847 0.000000
180019 110010 0.125782 0.000000
180019 120011 0.192269 0.000000
110012 190018 0.194484 0.000000
180019 130012 0.318965 0.000000
120013 190018 0.324907 0.000000
130014 190018 0.526377 0.000000
180019 140013 0.520907 0.000000
140015 190018 1.140646 0.000000
180019 150014 1.115453 0.000000
150016 190018 2.601916 0.000000
180019 160015 2.519887 0.000000
10002 200019 0.010671 0.000000
190020 20001 0.010613 0.000000
20003 200019 0.014198 0.000000
190020 30002 0.014214 0.000000
30004 200019 0.024353 0.000000
190020 40003 0.023421 0.000000
190020 50004 0.026535 0.000000
40005 200019 0.026719 0.000000
190020 60005 0.022190 0.000000
50006 200019 0.023148 0.000000
190020 70006 0.031909 0.000000
60007 200019 0.032317 0.000000
70008 200019 0.037320 0.000000
190020 80007 0.037082 0.000000
190020 90008 0.045413 0.000000
80009 200019 0.046310 0.000000
90010 200019 0.065545 0.000000
190020 100009 0.064395 0.000000
190020 110010 0.082455 0.000000
100011 200019 0.083919 0.000000
110012 200019 0.120529 0.000000
190020 120011 0.117107 0.000000
120013 200019 0.189647 0.000000
190020 130012 0.183513 0.000000
130014 200019 0.285466 0.000000
190020 140013 0.278266 0.000000
190020 150014 0.530081 0.000000
140015 200019 0.548067 0.000000
190020 160015 0.983518 0.000000
150016 200019 1.022892 0.000000
160017 200019 2.996378 0.000000
190020 170016 2.806880 0.000000
200021 20001 0.009659 0.000000
10002 210020 0.009793 0.000000
200021 30002 0.013081 0.000000
20003 210020 0.012985 0.000000
30004 210020 0.021561 0.000000
200021 40003 0.020793 0.000000
200021 50004 0.021915 0.000000
40005 210020 0.022281 0.000000
50006 210020 0.020011 0.000000
200021 60005 0.020222 0.000000
200021 70006 0.025203 0.000000
60007 210020 0.025793 0.000000
70008 210020 0.032744 0.000000
200021 80007 0.031871 0.000000
80009 210020 0.037026 0.000000
200021 90008 0.036226 0.000000
90010 210020 0.050938 0.000000
200021 100009 0.050086 0.000000
200021 110010 0.060138 0.000000
100011 210020 0.061078 0.000000
110012 210020 0.087887 0.000000
200021 120011 0.085809 0.000000
200021 130012 0.126856 0.000000
120013 210020 0.130803 0.000000
130014 210020 0.180893 0.000000
200021 140013 0.177712 0.000000
140015 210020 0.312708 0.000000
200021 150014 0.304306 0.000000
150016 210020 0.523245 0.000000
200021 160015 0.507263 0.000000
160017 210020 1.220373 0.000000
200021 170016 1.165840 0.000000
170018 210020 3.288215 0.000000
200021 180017 3.080913 0.000000
10002 220021 0.008728 0.000000
210022 20001 0.008842 0.000000
210022 30002 0.011729 0.000000
20003 220021 0.011463 0.000000
30004 220021 0.019053 0.000000
210022 40003 0.018687 0.000000
210022 50004 0.019496 0.000000
40005 220021 0.019666 0.000000
50006 220021 0.019262 0.000000
210022 60005 0.019448 0.000000
60007 220021 0.023634 0.000000
210022 70006 0.023221 0.000000
70008 220021 0.023356 0.000000
210022 80007 0.024770 0.000000
210022 90008 0.030740 0.000000
80009 220021 0.030735 0.000000
210022 100009 0.041603 0.000000
90010 220021 0.041423 0.000000
210022 110010 0.049182 0.000000
100011 220021 0.048988 0.000000
210022 120011 0.066026 0.000000
110012 220021 0.066283 0.000000
120013 220021 0.094712 0.000000
210022 130012 0.094026 0.000000
210022 140013 0.126401 0.000000
130014 220021 0.126025 0.000000
210022 150014 0.204221 0.000000
140015 220021 0.204978 0.000000
210022 160015 0.306961 0.000000
150016 220021 0.308047 0.000000
160017 220021 0.616562 0.000000
210022 170016 0.607610 0.000000
170018 220021 1.269389 0.000000
210022 180017 1.238933 0.000000
210022 190018 2.783666 0.000000
180019 220021 2.834345 0.000000
220023 20001 0.007641 0.000000
10002 230022 0.007622 0.000000
20003 230022 0.009934 0.000000
220023 30002 0.010110 0.000000
220023 40003 0.015919 0.000000
30004 230022 0.016333 0.000000
40005 230022 0.016682 0.000000
220023 50004 0.016499 0.000000
50006 230022 0.014945 0.000000
220023 60005 0.014932 0.000000
220023 70006 0.019774 0.000000
60007 230022 0.019557 0.000000
70008 230022 0.020421 0.000000
220023 80007 0.020151 0.000000
220023 90008 0.025615 0.000000
80009 230022 0.025432 0.000000
220023 100009 0.033249 0.000000
90010 230022 0.033256 0.000000
220023 110010 0.038228 0.000000
100011 230022 0.038361 0.000000
220023 120011 0.050024 0.000000
110012 230022 0.050596 0.000000
120013 230022 0.070209 0.000000
220023 130012 0.069207 0.000000
220023 140013 0.089540 0.000000
130014 230022 0.089900 0.000000
140015 230022 0.139633 0.000000
220023 150014 0.138217 0.000000
150016 230022 0.197595 0.000000
220023 160015 0.195599 0.000000
160017 230022 0.359011 0.000000
220023 170016 0.351989 0.000000
170018 230022 0.625085 0.000000
220023 180017 0.608852 0.000000
220023 190018 1.068885 0.000000
180019 230022 1.083467 0.000000
220023 200019 2.291528 0.000000
190020 230022 2.446141 0.000000
230024 20001 0.007571 0.000000
10002 240023 0.007587 0.000000
20003 240023 0.009857 0.000000
230024 30002 0.010028 0.000000
230024 40003 0.015683 0.000000
30004 240023 0.016131 0.000000
230024 50004 0.016173 0.000000
40005 240023 0.016352 0.000000
230024 60005 0.014445 0.000000
50006 240023 0.014567 0.000000
230024 70006 0.020350 0.000000
60007 240023 0.019682 0.000000
70008 240023 0.018836 0.000000
230024 80007 0.018858 0.000000
80009 240023 0.023344 0.000000
230024 90008 0.022692 0.000000
90010 240023 0.031635 0.000000
230024 100009 0.031354 0.000000
100011 240023 0.034978 0.000000
230024 110010 0.034806 0.000000
230024 120011 0.044809 0.000000
110012 240023 0.045503 0.000000
120013 240023 0.061491 0.000000
230024 130012 0.060529 0.000000
230024 140013 0.076281 0.000000
130014 240023 0.076813 0.000000
230024 150014 0.113901 0.000000
140015 240023 0.115277 0.000000
150016 240023 0.156561 0.000000
230024 160015 0.154662 0.000000
230024 170016 0.262049 0.000000
160017 240023 0.267859 0.000000
230024 180017 0.409646 0.000000
170018 240023 0.421104 0.000000
230024 190018 0.617633 0.000000
180019 240023 0.625208 0.000000
230024 200019 1.075153 0.000000
190020 240023 1.137560 0.000000
200021 240023 3.324569 0.000000
230024 210020 3.134463 0.000000
10002 250024 0.006019 0.000000
240025 20001 0.006269 0.000000
20003 250024 0.008093 0.000000
240025 30002 0.008122 0.000000
240025 40003 0.012780 0.000000
30004 250024 0.013196 0.000000
40005 250024 0.013280 0.000000
240025 50004 0.013031 0.000000
50006 250024 0.011723 0.000000
240025 60005 0.011579 0.000000
240025 70006 0.015179 0.000000
60007 250024 0.015197 0.000000
70008 250024 0.017095 0.000000
240025 80007 0.017105 0.000000
240025 90008 0.017862 0.000000
80009 250024 0.017967 0.000000
90010 250024 0.023173 0.000000
240025 100009 0.022849 0.000000
100011 250024 0.026810 0.000000
240025 110010 0.026639 0.000000
110012 250024 0.033225 0.000000
240025 120011 0.033082 0.000000
240025 130012 0.044123 0.000000
120013 250024 0.044722 0.000000
130014 250024 0.054707 0.000000
240025 140013 0.054441 0.000000
140015 250024 0.080000 0.000000
240025 150014 0.079213 0.000000
240025 160015 0.103906 0.000000
150016 250024 0.105048 0.000000
160017 250024 0.172357 0.000000
240025 170016 0.169068 0.000000
240025 180017 0.248033 0.000000
170018 250024 0.254016 0.000000
240025 190018 0.340212 0.000000
180019 250024 0.342822 0.000000
190020 250024 0.543510 0.000000
240025 200019 0.520940 0.000000
240025 210020 1.194161 0.000000
200021 250024 1.246169 0.000000
210022 250024 3.311291 0.000000
240025 220021 3.138028 0.000000
250026 20001 0.004789 0.000000
10002 260025 0.005158 0.000000
250026 30002 0.006480 0.000000
20003 260025 0.006062 0.000000
30004 260025 0.010166 0.000000
250026 40003 0.009911 0.000000
40005 260025 0.010232 0.000000
250026 50004 0.010096 0.000000
250026 60005 0.008898 0.000000
50006 260025 0.008935 0.000000
250026 70006 0.011528 0.000000
60007 260025 0.011441 0.000000
250026 80007 0.012053 0.000000
70008 260025 0.011960 0.000000
80009 260025 0.013738 0.000000
250026 90008 0.013604 0.000000
90010 260025 0.017650 0.000000
250026 100009 0.017544 0.000000
100011 260025 0.019358 0.000000
250026 110010 0.019322 0.000000
110012 260025 0.024235 0.000000
250026 120011 0.023767 0.000000
120013 260025 0.031596 0.000000
250026 130012 0.031001 0.000000
250026 140013 0.037424 0.000000
130014 260025 0.037514 0.000000
140015 260025 0.053521 0.000000
250026 150014 0.053271 0.000000
250026 160015 0.067999 0.000000
150016 260025 0.068509 0.000000
160017 260025 0.108473 0.000000
250026 170016 0.106863 0.000000
250026 180017 0.149820 0.000000
170018 260025 0.152821 0.000000
250026 190018 0.193132 0.000000
180019 260025 0.194201 0.000000
250026 200019 0.271311 0.000000
190020 260025 0.281712 0.000000
250026 210020 0.538694 0.000000
200021 260025 0.553725 0.000000
250026 220021 1.151010 0.000000
210022 260025 1.179622 0.000000
250026 230022 2.717683 0.000000
220023 260025 2.811988 0.000000
10002 270026 0.004315 0.000000
260027 20001 0.004327 0.000000
20003 270026 0.005737 0.000000
260027 30002 0.005644 0.000000
260027 40003 0.008638 0.000000
30004 270026 0.008985 0.000000
40005 270026 0.008818 0.000000
260027 50004 0.008748 0.000000
260027 60005 0.007642 0.000000
50006 270026 0.007700 0.000000
260027 70006 0.009897 0.000000
60007 270026 0.009733 0.000000
70008 270026 0.010055 0.000000
260027 80007 0.010162 0.000000
80009 270026 0.011500 0.000000
260027 90008 0.011463 0.000000
260027 100009 0.014636 0.000000
90010 270026 0.014645 0.000000
100011 270026 0.015809 0.000000
260027 110010 0.015821 0.000000
260027 120011 0.019350 0.000000
110012 270026 0.019468 0.000000
120013 270026 0.024635 0.000000
260027 130012 0.024785 0.000000
130014 270026 0.029117 0.000000
260027 140013 0.029223 0.000000
140015 270026 0.040643 0.000000
260027 150014 0.040603 0.000000
150016 270026 0.051030 0.000000
260027 160015 0.050835 0.000000
160017 270026 0.078747 0.000000
260027 170016 0.077938 0.000000
260027 180017 0.105785 0.000000
170018 270026 0.107338 0.000000
180019 270026 0.129457 0.000000
260027 190018 0.130099 0.000000
260027 200019 0.175063 0.000000
190020 270026 0.180450 0.000000
260027 210020 0.308745 0.000000
200021 270026 0.315209 0.000000
210022 270026 0.593726 0.000000
260027 220021 0.584639 0.000000
260027 230022 1.130816 0.000000
220023 270026 1.156156 0.000000
230024 270026 3.269699 0.000000
260027 240023 3.113487 0.000000
10002 280027 0.003851 0.000000
270028 20001 0.003824 0.000000
20003 280027 0.004836 0.000000
270028 30002 0.004933 0.000000
30004 280027 0.007657 0.000000
270028 40003 0.007516 0.000000
270028 50004 0.007735 0.000000
40005 280027 0.007801 0.000000
50006 280027 0.006658 0.000000
270028 60005 0.006580 0.000000
270028 70006 0.008482 0.000000
60007 280027 0.008371 0.000000
270028 80007 0.008686 0.000000
70008 280027 0.008604 0.000000
80009 280027 0.009775 0.000000
270028 90008 0.009710 0.000000
270028 100009 0.012289 0.000000
90010 280027 0.012357 0.000000
100011 280027 0.013226 0.000000
270028 110010 0.013208 0.000000
270028 120011 0.015744 0.000000
110012 280027 0.015899 0.000000
120013 280027 0.020110 0.000000
270028 130012 0.019921 0.000000
270028 140013 0.023223 0.000000
130014 280027 0.023302 0.000000
270028 150014 0.031853 0.000000
140015 280027 0.031879 0.000000
150016 280027 0.039054 0.000000
270028 160015 0.038850 0.000000
270028 170016 0.058006 0.000000
160017 280027 0.058709 0.000000
170018 280027 0.077252 0.000000
270028 180017 0.076048 0.000000
270028 190018 0.090571 0.000000
180019 280027 0.090441 0.000000
190020 280027 0.116919 0.000000
270028 200019 0.113316 0.000000
270028 210020 0.194677 0.000000
200021 280027 0.198517 0.000000
210022 280027 0.336653 0.000000
270028 220021 0.332628 0.000000
220023 280027 0.580557 0.000000
270028 230022 0.569755 0.000000
230024 280027 1.328605 0.000000
270028 240023 1.274809 0.000000
240025 280027 3.367358 0.000000
270028 250024 3.190722 0.000000
10002 290028 0.003349 0.000000
280029 20001 0.003366 0.000000
280029 30002 0.004408 0.000000
20003 290028 0.004287 0.000000
30004 290028 0.006795 0.000000
280029 40003 0.006648 0.000000
40005 290028 0.006605 0.000000
280029 50004 0.006656 0.000000
280029 60005 0.005728 0.000000
50006 290028 0.005559 0.000000
60007 290028 0.007200 0.000000
280029 70006 0.007281 0.000000
70008 290028 0.007399 0.000000
280029 80007 0.007452 0.000000
280029 90008 0.008269 0.000000
80009 290028 0.008270 0.000000
280029 100009 0.010388 0.000000
90010 290028 0.010380 0.000000
100011 290028 0.010933 0.000000
280029 110010 0.010947 0.000000
280029 120011 0.013103 0.000000
110012 290028 0.013135 0.000000
280029 130012 0.016284 0.000000
120013 290028 0.016384 0.000000
280029 140013 0.018649 0.000000
130014 290028 0.018539 0.000000
280029 150014 0.024957 0.000000
140015 290028 0.024964 0.000000
150016 290028 0.030148 0.000000
280029 160015 0.030029 0.000000
280029 170016 0.044004 0.000000
160017 290028 0.044313 0.000000
170018 290028 0.057212 0.000000
280029 180017 0.056614 0.000000
280029 190018 0.065212 0.000000
180019 290028 0.064796 0.000000
190020 290028 0.082791 0.000000
280029 200019 0.080980 0.000000
280029 210020 0.126207 0.000000
200021 290028 0.127829 0.000000
280029 220021 0.205759 0.000000
210022 290028 0.207448 0.000000
220023 290028 0.326609 0.000000
280029 230022 0.323497 0.000000
230024 290028 0.657773 0.000000
280029 240023 0.640360 0.000000
280029 250024 1.293381 0.000000
240025 290028 1.338431 0.000000
280029 260025 2.964950 0.000000
250026 290028 3.061363 0.000000
290030 20001 0.003009 0.000000
10002 300029 0.002950 0.000000
20003 300029 0.003756 0.000000
290030 30002 0.003847 0.000000
30004 300029 0.005984 0.000000
290030 40003 0.005839 0.000000
40005 300029 0.005917 0.000000
290030 50004 0.005863 0.000000
50006 300029 0.005214 0.000000
290030 60005 0.004977 0.000000
60007 300029 0.006161 0.000000
290030 70006 0.006330 0.000000
290030 80007 0.006459 0.000000
70008 300029 0.006353 0.000000
80009 300029 0.007177 0.000000
290030 90008 0.007117 0.000000
290030 100009 0.008888 0.000000
90010 300029 0.008889 0.000000
290030 110010 0.009351 0.000000
100011 300029 0.009354 0.000000
110012 300029 0.010908 0.000000
290030 120011 0.010866 0.000000
120013 300029 0.013466 0.000000
290030 130012 0.013397 0.000000
130014 300029 0.015206 0.000000
290030 140013 0.015281 0.000000
290030 150014 0.020363 0.000000
140015 300029 0.020337 0.000000
290030 160015 0.023909 0.000000
150016 300029 0.023747 0.000000
160017 300029 0.034368 0.000000
290030 170016 0.034275 0.000000
170018 300029 0.042826 0.000000
290030 180017 0.042531 0.000000
180019 300029 0.047711 0.000000
290030 190018 0.048208 0.000000
290030 200019 0.054993 0.000000
190020 300029 0.056048 0.000000
290030 210020 0.089122 0.000000
200021 300029 0.089871 0.000000
210022 300029 0.133808 0.000000
290030 220021 0.133911 0.000000
290030 230022 0.198187 0.000000
220023 300029 0.198745 0.000000
230024 300029 0.363239 0.000000
290030 240023 0.355969 0.000000
240025 300029 0.639366 0.000000
290030 250024 0.624927 0.000000
290030 260025 1.164074 0.000000
250026 300029 1.187356 0.000000
290030 270026 2.841150 0.000000
260027 300029 2.945410 0.000000
300031 20001 0.002867 0.000000
10002 310030 0.002839 0.000000
20003 310030 0.002306 0.000000
300031 30002 0.003698 0.000000
300031 40003 0.005589 0.000000
30004 310030 0.005691 0.000000
300031 50004 0.005532 0.000000
40005 310030 0.005537 0.000000
300031 60005 0.004733 0.000000
50006 310030 0.004754 0.000000
60007 310030 0.005866 0.000000
300031 70006 0.005992 0.000000
300031 80007 0.005957 0.000000
70008 310030 0.006458 0.000000
80009 310030 0.006577 0.000000
300031 90008 0.006576 0.000000
90010 310030 0.008178 0.000000
300031 100009 0.008182 0.000000
300031 110010 0.008435 0.000000
100011 310030 0.008474 0.000000
110012 310030 0.009922 0.000000
300031 120011 0.009940 0.000000
120013 310030 0.012117 0.000000
300031 130012 0.012088 0.000000
130014 310030 0.013365 0.000000
300031 140013 0.013430 0.000000
140015 310030 0.017398 0.000000
300031 150014 0.017401 0.000000
150016 310030 0.020415 0.000000
300031 160015 0.020447 0.000000
300031 170016 0.029063 0.000000
160017 310030 0.029107 0.000000
300031 180017 0.035700 0.000000
170018 310030 0.036225 0.000000
300031 190018 0.039223 0.000000
180019 310030 0.038606 0.000000
300031 200019 0.047004 0.000000
190020 310030 0.048454 0.000000
200021 310030 0.066209 0.000000
300031 210020 0.065720 0.000000
210022 310030 0.098863 0.000000
300031 220021 0.098843 0.000000
300031 230022 0.138775 0.000000
220023 310030 0.139204 0.000000
300031 240023 0.236180 0.000000
230024 310030 0.238869 0.000000
300031 250024 0.377496 0.000000
240025 310030 0.385280 0.000000
250026 310030 0.631798 0.000000
300031 260025 0.622551 0.000000
260027 310030 1.255257 0.000000
300031 270026 1.222749 0.000000
270028 310030 3.002972 0.000000
300031 280027 2.852848 0.000000
10002 320031 0.002515 0.000000
310032 20001 0.002511 0.000000
310032 30002 0.003181 0.000000
20003 320031 0.004438 0.000000
310032 40003 0.004815 0.000000
30004 320031 0.004962 0.000000
40005 320031 0.004896 0.000000
310032 50004 0.004841 0.000000
50006 320031 0.004122 0.000000
310032 60005 0.004080 0.000000
60007 320031 0.005119 0.000000
310032 70006 0.005116 0.000000
70008 320031 0.004576 0.000000
310032 80007 0.004978 0.000000
310032 90008 0.005805 0.000000
80009 320031 0.005880 0.000000
90010 320031 0.006971 0.000000
310032 100009 0.006950 0.000000
100011 320031 0.007195 0.000000
310032 110010 0.007217 0.000000
110012 320031 0.008325 0.000000
310032 120011 0.008231 0.000000
120013 320031 0.010033 0.000000
310032 130012 0.009978 0.000000
310032 140013 0.011098 0.000000
130014 320031 0.011134 0.000000
310032 150014 0.014555 0.000000
140015 320031 0.014572 0.000000
150016 320031 0.016600 0.000000
310032 160015 0.016605 0.000000
160017 320031 0.023156 0.000000
310032 170016 0.023083 0.000000
170018 320031 0.027530 0.000000
310032 180017 0.027315 0.000000
310032 190018 0.030149 0.000000
180019 320031 0.029638 0.000000
310032 200019 0.031818 0.000000
190020 320031 0.031817 0.000000
310032 210020 0.050431 0.000000
200021 320031 0.050679 0.000000
310032 220021 0.069243 0.000000
210022 320031 0.068976 0.000000
220023 320031 0.093824 0.000000
310032 230022 0.093870 0.000000
310032 240023 0.149676 0.000000
230024 320031 0.153305 0.000000
310032 250024 0.222356 0.000000
240025 320031 0.225532 0.000000
310032 260025 0.331125 0.000000
250026 320031 0.334353 0.000000
260027 320031 0.605350 0.000000
310032 270026 0.594088 0.000000
270028 320031 1.152630 0.000000
310032 280027 1.113993 0.000000
310032 290028 2.717294 0.000000
280029 320031 2.824985 0.000000
320033 20001 0.002373 0.000000
10002 330032 0.002422 0.000000
320033 30002 0.003029 0.000000
20003 330032 0.002961 0.000000
320033 40003 0.004569 0.000000
30004 330032 0.004674 0.000000
40005 330032 0.004571 0.000000
320033 50004 0.004488 0.000000
50006 330032 0.003852 0.000000
320033 60005 0.003806 0.000000
320033 70006 0.004775 0.000000
60007 330032 0.004691 0.000000
70008 330032 0.004710 0.000000
320033 80007 0.004720 0.000000
320033 90008 0.005157 0.000000
80009 330032 0.005020 0.000000
90010 330032 0.006350 0.000000
320033 100009 0.006358 0.000000
320033 110010 0.006525 0.000000
100011 330032 0.006562 0.000000
110012 330032 0.007547 0.000000
320033 120011 0.007485 0.000000
320033 130012 0.008910 0.000000
120013 330032 0.009037 0.000000
130014 330032 0.009894 0.000000
320033 140013 0.009857 0.000000
320033 150014 0.012664 0.000000
140015 330032 0.012730 0.000000
150016 330032 0.014475 0.000000
320033 160015 0.014435 0.000000
160017 330032 0.020010 0.000000
320033 170016 0.019829 0.000000
170018 330032 0.023798 0.000000
320033 180017 0.023512 0.000000
320033 190018 0.025042 0.000000
180019 330032 0.025136 0.000000
320033 200019 0.027239 0.000000
190020 330032 0.028013 0.000000
200021 330032 0.040008 0.000000
320033 210020 0.039592 0.000000
210022 330032 0.054308 0.000000
320033 220021 0.054166 0.000000
320033 230022 0.071178 0.000000
220023 330032 0.071515 0.000000
320033 240023 0.109675 0.000000
230024 330032 0.111767 0.000000
320033 250024 0.154875 0.000000
240025 330032 0.157797 0.000000
320033 260025 0.217229 0.000000
250026 330032 0.220135 0.000000
320033 270026 0.354999 0.000000
260027 330032 0.362294 0.000000
270028 330032 0.620091 0.000000
320033 280027 0.600168 0.000000
320033 290028 1.183370 0.000000
280029 330032 1.220228 0.000000
320033 300029 2.806512 0.000000
290030 330032 2.936236 0.000000
10002 340033 0.002133 0.000000
330034 20001 0.001951 0.000000
330034 30002 0.002762 0.000000
20003 340033 0.002541 0.000000
